question_contains_api,question_score,question_favorites,question_views,question_user_rep,question_age,question_answer_count,question_user_accept_rate,question_user_is_reg,question_contains_code,question_edited,question_size,answer_score,answer_age,answer_question_time_dff,answer_user_reputation,answer_user_accept_rate,answer_user_is_reg,answer_contains_code,answer_accepted_or_edit,answer_rank,answer_size,sent_codeblock,sent_total_tokens,sent_position,sent_api_position,sent_start_islower,sent_code_char_count,sent_contains_html_tags,sent_tagged_token_percent,sent_max_cosine,sent_avg_cosine,sentence,sent_pos,isMeaningful
True,3620,0,1387883,39488,5696,34,73,True,True,True,112,3869,5696,0,15244,100,True,True,True,1,1832,False,55,4147,95,False,21,True,3.636363636,0.6491128,0.49561372,(<em>n/4</em> steps) on average  though <em>O(1)</em> for <code>index = 0</code>.</p> <p><code>ArrayList&lt;E&gt;</code>  on the other hand  allow fast random read access  so you can grab any element in constant time.,"-LRB- -LRB- NN NN -RRB- NNS -RRB- IN NN , RB -LRB- NN NN -RRB- -LRB- PRP -RRB- IN -LRB- NN SYM NN -RRB- -LRB- NN NN -RRB- : NN : NFP NN , IN DT JJ NN , VB JJ JJ NN NN , RB PRP MD VB DT NN IN JJ NN .",yes
True,3620,0,1387883,39488,5696,34,73,True,True,True,112,315,5696,0,146990,100,True,True,True,3,193,False,33,561,49,False,9,True,3.03030303,0.69769645,0.59278506,Even when big-O performance is the same as <code>ArrayList</code>  it is probably going to be significantly slower anyway.</li> <li>,"RB WRB JJ HYPH NN NN VBZ DT JJ IN -LRB- NN -RRB- NN -LRB- , NN , PRP VBZ RB VBG TO VB RB JJR RB -LRB- NNP -RRB- -LRB- NNP -RRB-",no
True,4105,0,1853377,54328,5753,42,81,True,True,True,111,1008,5753,0,69793,70,True,True,True,2,202,False,14,295,0,False,0,True,14.28571429,0.63556135,0.5086967,The list returned from asList has <strong>fixed size</strong>.,DT NN VBD IN NNP VBZ -LRB- JJ -RRB- VBN NN SYM JJ -RRB-,yes
True,108,0,98433,48677,4138,6,72,True,True,True,235,80,4138,0,17493,0,True,True,True,1,237,False,28,77,0,True,0,False,0.0,0.87749404,0.6886256,you need to know all the details (host  port  username  password  driver class) to connect to DB and to get connections.,"PRP VBP TO VB PDT DT NNS -LRB- NN , NN , NN , NN , NN NN -RRB- TO VB IN NNP CC TO VB NNS .",yes
True,1902,0,223301,21103,4139,14,45,True,True,True,128,261,4138,1,3443,0,True,True,True,3,490,False,62,1073,0,False,0,False,1.612903226,0.6566238,0.51822793,Since the Pseudorandom Number Generator (PRNG) is initialized with a 32-bit seed  we can expect most words of length up to</p> <blockquote> <p>λ = floor[32/log₂(27)] - 1 = 5</p> </blockquote> <p>to be generated by at least one seed.,"IN DT NNP NNP NNP -LRB- NNP -RRB- VBZ VBN IN DT CD HYPH NN NN , PRP MD VB JJS NNS IN NN RB IN SYM NN -LRB- ADD -RRB- -LRB- NN -RRB- SYM NN -LRB- CD , NN -LRB- CD -RRB- -RRB- , CD SYM CD -RRB- SYM SYM -RRB- -LRB- NN VB VBN IN IN JJS CD NN .",yes
True,3620,0,1387883,39488,5696,34,73,True,True,True,112,3869,5696,0,15244,100,True,True,True,1,1832,False,21,7271,80,False,0,False,4.761904762,0.82216525,0.68354785,Addition of elements takes linear time in LinkedList as stated above.</p> <p>An ArrayList is a growable array.,NN IN NNS VBZ JJ NN IN NNP IN VBN RB NFP -LRB- NN DT NN VBZ DT JJ NN .,yes
True,126,0,156481,1973,4856,4,20,True,False,True,76,4,4856,0,23579,100,True,True,False,2,47,False,20,122,65,False,6,True,10.0,0.76089084,0.6493045,There are cases that you can just expand the border of the <code>JPanel</code>.</p>,EX VBP NNS WDT PRP MD RB VB DT NN IN DT -LRB- NN -RRB- NN SYM NN SYM NN,yes
True,1902,0,223301,21103,4139,14,45,True,True,True,128,27,4138,1,279,0,True,False,False,6,107,False,16,0,0,False,0,False,0.0,0.72477067,0.6163794,<p>Most random number generators are  in fact   pseudo random. ,"-LRB- NN JJS JJ NN NNS VBP , IN NN , `` JJ NN .   ",yes
True,108,0,98433,48677,4138,6,72,True,True,True,235,6,705,3432,325496,58,True,True,True,3,1692,False,7,3325,0,False,0,False,0.0,0.80072117,0.6432968,There are many directory server implementations.,EX VBP JJ NN NN NNS .,yes
True,3620,0,1387883,39488,5696,34,73,True,True,True,112,122,5523,173,23428,80,True,False,False,7,212,False,18,469,64,False,0,False,5.555555556,0.8272791,0.74149233,<p>There is one common use case in which LinkedList outperforms ArrayList: that of a queue.,NN EX VBZ CD JJ NN NN IN WDT NNP VBZ NNP : DT IN DT NN .,yes
True,3,0,118,35,2214,1,0,True,True,True,272,2,2214,0,346315,60,True,True,True,1,431,False,22,390,0,False,0,False,4.545454545,0.8047418,0.6751919,<p>You actually need to create a new instance of the component on each iteration of the loop</p>,-LRB- NN PRP RB VBP TO VB DT JJ NN IN DT NN IN DT NN IN DT NN SYM NN -RRB-,no
True,3620,0,1387883,39488,5696,34,73,True,True,True,112,3869,5696,0,15244,100,True,True,True,1,1832,False,9,753,0,True,0,False,11.11111111,0.61564016,0.5120128,implements it with a dynamically re-sizing array.</p> <p>,VBZ PRP IN DT RB JJ NN . NN,no
True,121,0,66739,28560,5648,13,83,True,True,True,88,30,5648,0,62571,100,True,False,False,2,197,False,36,795,0,False,0,False,2.777777778,0.8964142,0.75762117,<p>I think it was either a poor decision made by designers or serialization was an afterthought  or the platform was never ready to do serialization by default on all objects safely and consistently.,"NN PRP VBP PRP VBD CC DT JJ NN VBN IN NNS CC NN VBD DT NN , CC DT NN VBD RB JJ TO VB NN IN NN IN DT NNS RB CC RB .",no
True,4105,0,1853377,54328,5753,42,81,True,True,True,111,404,4245,1507,22607,100,True,True,True,3,1093,False,41,2785,0,False,14,True,9.756097561,0.3310213,0.14449428,Use the JDK s <a href= https://docs.oracle.com/en/java/javase/18/docs/api/java.base/java/util/Arrays.html  rel= noreferrer ><code>Arrays</code></a> class and its <a href= https://docs.oracle.com/en/java/javase/18/docs/api/java.base/java/util/Arrays.html#asList(T...)  rel= noreferrer ><code>asList()</code></a>,"VB DT NNP POS -LRB- DT NN SYM `` ADD    NN SYM `` NN    , NN NN NFP -RRB- NN CC PRP$ -LRB- DT NN SYM `` ADD    FW SYM `` FW    -LRB- NNP -RRB- SYM NN -RRB-",yes
True,0,0,1072,583,3958,1,76,True,True,True,405,0,3956,1,583,76,True,True,True,1,434,False,20,1068,0,True,0,False,0.0,0.20361133,0.174539,public SoundSerializer() throws FileNotFoundException  IOException { File file = new File( C:\\soundFile.wav );,"JJ NNP -LRB- -RRB- VBZ NNP , NN : NN NN SYM JJ NN -LRB- `` NNP    -RRB- :",no
True,108,0,98433,48677,4138,6,72,True,True,True,235,6,705,3432,325496,58,True,True,True,3,1692,False,17,4958,0,False,0,False,0.0,0.60505426,0.48943743,The DBAs can change the pooling without your involvement.</p> <blockquote> <p>,DT NNS MD VB DT NN IN PRP$ NN -LRB- NN -LRB- SYM -RRB- -LRB- NN -RRB-,yes
True,3620,0,1387883,39488,5696,34,73,True,True,True,112,315,5696,0,146990,100,True,True,True,3,193,False,33,392,88,False,9,True,9.090909091,0.70910966,0.56993717,This is not obvious in the source code  leading to algorithms O(n) slower than if <code>ArrayList</code> was used.</li> <li>,"DT VBZ RB JJ IN DT NN NN , VBG IN NNS -LRB- NN -RRB- JJR IN IN -LRB- NN -RRB- NN -LRB- , NN -RRB- VBD VBN -LRB- NNP -RRB- -LRB- NFP",yes
True,1289,0,1359746,18486,5170,29,79,True,True,True,138,47,3588,1582,10060,80,True,True,True,4,75,False,23,210,0,False,90,True,4.347826087,0.44157186,0.16658337,<pre><code>Comparator&lt;Student&gt; c = (s1  s2) -&gt; s1.firstName.compareTo(s2.firstName); studList.sort(c),"-LRB- NN NN -RRB- : NNP : NN SYM -LRB- FW , NN -RRB- , NN : NNP ADD -RRB- : NNP -RRB-",no
True,3,0,367,137,4510,1,100,True,True,True,82,1,4510,0,168558,98,True,True,True,1,111,False,3,74,0,False,0,False,0.0,0.12685247,0.10118035,</blockquote>,-LRB- NN -RRB-,no
True,1902,0,223301,21103,4139,14,45,True,True,True,128,40,3732,406,1111,79,True,True,True,5,112,False,22,344,51,True,0,False,4.545454545,0.8889396,0.24827884,for(int seed : arrInt){ System.out.print(randomString(seed) +    ); } </code></pre>,"LS NN NN : NN -RRB- -LRB- ADD FW -LRB- NN -RRB- SYM       -RRB- : NN , FW NN -RRB-",no
True,372,0,1174397,29019,5704,14,62,True,True,True,280,6,5704,0,146990,100,True,True,False,9,101,False,24,125,0,False,9,True,8.333333333,0.7057831,0.6180885,<p>There is a slight problem with <code>ImageIcon</code> in that the constructor blocks reading the image.,"-LRB- NN EX VBZ DT JJ NN IN -LRB- NN NN -LRB- , NN -RRB- IN IN DT NN NNS VBG DT NN .",yes
True,372,0,1174397,29019,5704,14,62,True,True,True,280,33,5385,319,331,0,False,False,False,4,49,False,3,158,0,False,0,False,0.0,0.4162369,0.40050915,Its OK.,PRP$ JJ .,no
True,294,0,131128,0,5538,12,0,False,True,True,43,9,2358,3180,9452,92,True,True,False,5,1650,False,18,6918,0,False,0,False,0.0,0.6707486,0.21945848,User obj = new User( SE ); obj.id = 7; obj.address = add;,NN NN SYM JJ NNP `` NNP    -RRB- : NNP SYM CD : NN SYM VB :,no
True,372,0,1174397,29019,5704,14,62,True,True,True,280,6,5704,0,7101,0,True,True,False,10,337,False,31,901,0,False,0,False,3.225806452,0.8058497,0.72631615,<p>This is because I want to put my image on a scroll pane  I.e. display part of the image and have the user scroll around as needed.,"NFP -RRB- DT VBZ IN PRP VBP TO VB PRP$ NN IN DT NN NN , FW NN NN IN DT NN CC VB DT NN VB RB IN VBN .",no
True,1902,0,223301,21103,4139,14,45,True,True,True,128,69,4138,0,49883,0,True,True,False,4,615,False,12,53,0,False,57,True,0.0,0.61442393,0.45693675,<pre><code>import java.lang.*; import java.util.*; import java.io.*;,-LRB- NN NN ADD : NN NN : NN NN NFP :,no
True,3620,0,1387883,39488,5696,34,73,True,True,True,112,161,4930,765,3944,0,True,False,True,5,519,False,34,987,0,False,0,False,2.941176471,0.85839236,0.74111843,Even though the CMS collector takes more resources and does not achieve the same raw throughput  it is a much better choice because it has more predictable and smaller latency.</p> <p>,"RB IN DT NNP NN VBZ JJR NNS CC VBZ RB VB DT JJ JJ NN , PRP VBZ DT RB JJR NN IN PRP VBZ RBR JJ CC JJR NN NFP -LRB- NN",yes
True,1289,0,1359746,18486,5170,29,79,True,True,True,138,45,5170,0,13044,91,True,True,False,5,210,False,10,560,0,False,0,False,0.0,0.5154939,0.29108125,You would do it like this:</p>,PRP MD VB PRP IN DT : -LRB- NN -RRB-,no
True,294,0,131128,0,5538,12,0,False,True,True,43,41,4122,1416,14190,62,True,True,True,2,733,False,37,3362,0,False,0,False,2.702702703,0.8996528,0.7407899,We can observe that as password is sensitive information  so i am not serializing it in writeExternal(ObjectOutput oo) method and not setting the value of same in readExternal(ObjectInput oi).,"PRP MD VB IN IN NN VBZ JJ NN , RB PRP VBP RB VBG PRP IN JJ -LRB- NNP FW -RRB- NN CC RB VBG DT NN IN JJ IN NN -LRB- NNP FW -RRB- .",yes
True,1289,0,1359746,18486,5170,29,79,True,True,True,138,10,2957,2213,3068,59,True,True,True,10,197,False,7,529,0,False,0,False,14.28571429,0.55181456,0.38740462,Below code use Turkish character sort...</p>,RB NN VB JJ NN NN .,no
True,294,0,131128,0,5538,12,0,False,True,True,43,9,2358,3180,9452,92,True,True,False,5,1650,False,11,11,30,False,0,False,9.090909091,0.8119323,0.6548578,Object Serialization uses the Serializable and Externalizable interfaces.</strong>,NN NN VBZ DT NN CC JJ NNS . JJ -RRB-,yes
True,3620,0,1387883,39488,5696,34,73,True,True,True,112,161,4930,765,3944,0,True,False,True,5,519,False,22,1171,0,False,0,False,4.545454545,0.8852731,0.73413837,ArrayList is only a better choice for performance if all you mean by performance is throughput and you can ignore latency.,NNP VBZ RB DT JJR NN IN NN IN DT PRP VBP IN NN VBZ NN CC PRP MD VB NN .,yes
True,3620,0,1387883,39488,5696,34,73,True,True,True,112,3869,5696,0,15244,100,True,True,True,1,1832,False,16,5434,0,False,10,True,18.75,0.6734405,0.5890237,On the other side  seeking in a <code>LinkedList</code> means following the links in <em>O(n)</em>,"IN DT JJ NN , VBG IN DT -LRB- NN -RRB- NN -LRB- , NN -RRB- VBZ VBG DT NNS IN -LRB- PRP -RRB- NNP -RRB- SYM PRP -RRB-",yes
True,0,0,1401,23504,4091,1,89,True,True,True,217,5,4091,0,687195,100,True,False,True,1,82,False,8,0,0,False,0,False,12.5,0.6225768,0.5250849,<p>It s not a singleton.,-LRB- NN -RRB- PRP VBZ RB DT NN .,no
True,108,0,98433,48677,4138,6,72,True,True,True,235,0,2902,1235,304,0,True,True,False,6,52,False,12,0,0,False,0,False,8.333333333,0.73288757,0.6379087,<p>We can get connection using a datasource as follows.,NFP -RRB- PRP MD VB NN VBG DT NN IN VBZ .,yes
True,3620,0,1387883,39488,5696,34,73,True,True,True,112,3869,5696,0,15244,100,True,True,True,1,1832,False,7,6279,6,False,10,True,28.57142857,0.30844364,0.12448274,<code>ArrayLists</code>,-LRB- NN -RRB- NN NFP NN -RRB-,no
True,3620,0,1387883,39488,5696,34,73,True,True,True,112,61,4667,1028,2115,0,True,True,True,9,1309,False,33,169,9,False,14,True,6.060606061,0.7011067,0.5883848,<p><code>ArrayList</code>  backed by <code>Array</code>  which needs to be double the size  is worse in large volume application.</p>,"NN NN -RRB- NN NFP NN , VBN IN -LRB- NN -RRB- NN -LRB- , NN , WDT VBZ TO VB JJ DT NN , VBZ JJR IN JJ NN NN NN -RRB-",yes
True,613,0,424372,6215,5577,9,0,True,True,True,303,62,2611,2966,2493,20,True,True,False,2,162,False,36,320,0,True,0,False,2.777777778,0.18961766,0.08987825,for (Map.Entry&lt;String  String&gt; entry : map.entrySet()) { System.out.println(entry.getKey() +   =   + entry.getValue()); } </code></pre>,"IN -LRB- NNP NNP : NNP , NNP : NN : NNP -LRB- -RRB- -RRB- -LRB- ADD -LRB- NNP -LRB- -RRB- SYM    SYM    SYM NNP -LRB- -RRB- -RRB- : NN , NN NN -RRB-",no
True,1,0,2408,412,2671,2,100,True,True,True,102,5,2662,8,33876,0,True,False,True,1,338,False,53,1261,3,False,0,False,5.660377358,0.7502892,0.7502892,<p>SecureClassLoader has a utility defineClass method that takes a CodeSource  and it maintains a cache of lazily created ProtectionDomain for each CodeSource (allowing your subclass to override getPermissions if you want to define static permissions) so that your ClassLoader only has to remember CodeSource rather than ProtectionDomain.,"-LRB- NN NNP VBZ DT NN NN NN WDT VBZ DT NN , CC PRP VBZ DT NN IN RB VBN NN IN DT NN -LRB- VBG PRP$ NN TO VB NNS IN PRP VBP TO VB JJ NNS -RRB- IN IN PRP$ NN RB VBZ TO VB NNP RB IN NNP .",yes
True,613,0,424372,6215,5577,9,0,True,True,True,303,6,5576,0,530813,75,True,True,True,5,72,False,39,0,0,False,20,True,15.38461538,0.43181485,0.34894127,<p>You can maintain a <code>Map</code> (for fast lookup) and <code>List</code> (for order) but a <code>LinkedHashMap</code>,"NN PRP MD VB DT -LRB- NN -RRB- NN -LRB- , NN -RRB- -LRB- IN JJ NN -RRB- CC -LRB- NN NN -LRB- , NN -RRB- -LRB- IN NN -RRB- CC DT -LRB- NN NN -LRB- , NN -RRB-",yes
True,294,0,131128,0,5538,12,0,False,True,True,43,9,2358,3180,9452,92,True,True,False,5,1650,False,11,3177,0,False,0,False,0.0,0.71267235,0.5838362,The Externalizable interface is defined as follows:</p>,DT JJ NN VBZ VBN IN VBZ : -LRB- NN -RRB-,no
True,108,0,98433,48677,4138,6,72,True,True,True,235,6,705,3432,325496,58,True,True,True,3,1692,False,26,4022,0,False,0,False,0.0,0.8628787,0.6691136,By using JNDI  your app need not make assumptions about how your DBAs/SysAdmins chose to deliver this connection info to your app.,"IN VBG NNP , PRP$ NN VBP RB VB NNS IN WRB PRP$ NNS , NNPS VBD TO VB DT NN NN IN PRP$ NN .",yes
True,372,0,1174397,29019,5704,14,62,True,True,True,280,7,5704,0,190899,75,False,True,False,8,105,False,30,225,74,False,20,True,16.66666667,0.655993,0.58950174,For a single image  I would think about making a custom subclass of <code>JPanel</code> and overriding its <code>paintComponent</code>,"IN DT JJ NN , PRP MD VB IN VBG DT JJ NN IN -LRB- NN -RRB- NN -LRB- , NN -RRB- CC VBG PRP$ -LRB- NN , NN -RRB-",yes
True,2,0,1021,23,4412,2,0,True,False,False,87,3,4412,0,687195,100,True,False,True,1,79,False,22,79,0,False,0,False,0.0,0.85025865,0.72244436,<p>Server apps are usually multi-thread  multi-user applications  where several connections to the database are open in parallel.,"-LRB- NN NN NNS VBP RB JJ , NN NNS , WRB JJ NNS IN DT NN VBP JJ IN JJ .",yes
True,3620,0,1387883,39488,5696,34,73,True,True,True,112,3869,5696,0,15244,100,True,True,True,1,1832,False,12,5697,0,False,10,True,16.66666667,0.6581236,0.5156694,Another benefit of using a <code>LinkedList</code> arises when you add or remove from the head of the list  since those operations are <em>O(1)</em>  while they are <em>O(n)</em> for <code>ArrayList</code>.,"DT NN IN VBG DT -LRB- NN NN -LRB- , NN -RRB- VBZ WRB PRP VBP CC VBP IN DT NN IN DT NN , IN DT NNS VBP -LRB- PRP -RRB- NN -LRB- CD -RRB- SYM FW , IN PRP VBP -LRB- PRP -RRB- -LRB- FW -RRB- SYM PRP -RRB- IN -LRB- NN NN , NN -RRB-",yes
True,294,0,131128,0,5538,12,0,False,True,True,43,41,4122,1416,14190,62,True,True,True,2,733,False,13,1116,0,False,57,True,0.0,0.5384765,0.43452406,Please follow the below code:</p> <pre><code>public class MyExternalizable implements Externalizable {,UH VB DT NN NN -LRB- NN NN NN NNP VBZ JJ -RRB-,no
True,294,0,131128,0,5538,12,0,False,True,True,43,2,2456,3082,614,0,True,True,True,9,418,False,14,1594,0,False,0,False,0.0,0.80954504,0.6214235,We can define custom validation or business rules inside read/write methods.,"PRP MD VB JJ NN CC NN NNS IN NN , NN NNS .",yes
True,3620,0,1387883,39488,5696,34,73,True,True,True,112,700,4653,1043,8803,91,True,True,True,2,642,False,13,528,30,False,9,True,15.38461538,0.6190666,0.4681942,The sizes shown for the <code>ArrayList</code>,"DT NNS VBN IN DT -LRB- NN -RRB- NN -LRB- , NN -RRB-",no
True,2,0,3960,158,3900,2,50,True,True,False,464,0,3900,0,3637,69,True,True,False,2,214,False,14,871,0,False,0,False,0.0,0.4129663,0.26032224,// setup: expectations EasyMock.expect(sut.driverManagerGetConnection()).andReturn(mockConnection); ...,SYM NN : NNS NNP NNP -LRB- -RRB- -RRB- -LRB- NNP -RRB- : .,no
True,613,0,424372,6215,5577,9,0,True,True,True,303,4,1707,3870,9452,92,True,True,False,6,1041,False,39,651,0,False,97,True,2.564102564,0.5948223,0.4743302,<pre class= lang-java prettyprint-override ><code>interface CustomMap&lt;K  V&gt; extends Map&lt;K  V&gt; { public boolean insertionRule(K key  V value); },"-LRB- NN NN SYM `` FW HYPH FW FW HYPH NN    , NNP NNP : NNP , NNP : VBZ NNP : NNP , NNP : NFP JJ NN NN NN NN , NN NN -RRB- : NFP",no
True,613,0,424372,6215,5577,9,0,True,True,True,303,1,2427,3150,62019,81,True,False,False,8,114,False,13,458,0,False,0,False,7.692307692,0.64301395,0.60312164,<p>I really find that using enumMap makes for clean readable code.,NN PRP RB VBP IN VBG NN VBZ IN JJ JJ NN .,yes
True,3,0,367,137,4510,1,100,True,True,True,82,1,4510,0,168558,98,True,True,True,1,111,False,5,197,0,False,0,False,0.0,0.46270335,0.45325935,Java Sound info. page</a>.,NNP NNP NN NN .,no
True,372,0,1174397,29019,5704,14,62,True,True,True,280,6,5704,0,146990,100,True,True,False,9,101,False,9,69,0,False,10,True,11.11111111,0.48326573,0.3248765,Why wouldn t you subclass <code>JComponent</code>?</p>,WRB MD RB PRP VB -LRB- NN NFP NN -RRB-,no
True,108,0,98433,48677,4138,6,72,True,True,True,235,6,705,3432,325496,58,True,True,True,3,1692,False,22,1040,0,False,10,True,9.090909091,0.36722732,0.18587573,</blockquote> <p>A <a href= https://docs.oracle.com/en/java/javase/17/docs/api/java.sql/java/sql/Connection.html  rel= noreferrer ><code>Connection</code></a>,"-LRB- NN -RRB- -LRB- NN -LRB- NN NN SYM `` ADD    FW SYM `` NN    , NNP NN -RRB- -RRB-",no
True,294,0,131128,0,5538,12,0,False,True,True,43,9,2358,3180,9452,92,True,True,False,5,1650,False,18,7507,0,False,0,False,0.0,0.50877,0.037007265,Address objectOut.writeObject( obj ); objectOut.flush(); objectOut.close(); fos.close();,NN NNP -LRB- NNP -RRB- : NNP -LRB- -RRB- : NN -LRB- -RRB- : NN -LRB- -RRB- :,no
True,294,0,131128,0,5538,12,0,False,True,True,43,23,5538,0,89279,74,True,False,False,4,100,False,15,0,0,False,0,False,0.0,0.81948745,0.7143095,<p>Serialization uses certain default behaviors to store and later recreate the object.,-LRB- NN NN VBZ JJ NN NNS TO VB CC RBR VB DT NN .,yes
True,3620,0,1387883,39488,5696,34,73,True,True,True,112,3869,5696,0,15244,100,True,True,True,1,1832,False,42,3967,0,False,0,True,4.761904762,0.81855404,0.7138301,Javadoc says <em>&quot;operations that index into the list will traverse the list from the beginning or the end  whichever is closer&quot;</em>  so those methods are <em>O(n)</em>,"NNP VBZ -LRB- NN NN : NNS WDT NN IN DT NN MD VB DT NN IN DT NN CC DT NN , WDT VBZ JJ : NFP NN , RB DT NNS VBP -LRB- PRP -RRB- UH -RRB- SYM PRP -RRB-",yes
True,3620,0,1387883,39488,5696,34,73,True,True,True,112,3869,5696,0,15244,100,True,True,True,1,1832,False,33,7415,50,False,0,False,3.03030303,0.92259365,0.8138648,Under the hood  when an element is added  and the ArrayList is already full to capacity  it creates another array with a size which is greater than previous size.,"IN DT NN , WRB DT NN VBZ VBN , CC DT NNP VBZ RB JJ IN NN , PRP VBZ DT NN IN DT NN WDT VBZ JJR IN JJ NN .",yes
True,0,0,1072,583,3958,1,76,True,True,True,405,0,3956,1,583,76,True,True,True,1,434,False,4,558,0,False,0,False,0.0,0.54983234,0.4819856,InputStream; import java.io.,NN : NN ADD,no
True,108,0,98433,48677,4138,6,72,True,True,True,235,6,705,3432,325496,58,True,True,True,3,1692,False,20,7990,0,False,10,True,20.0,0.69912064,0.55301404,In a Jakarta EE deployment  the Jakarta EE implementation delivers a <code>DataSource</code>,"IN DT NNP NNP NN , DT NNP NNP NN VBZ DT -LRB- NN -RRB- NN -LRB- , NN -RRB-",yes
True,294,0,131128,0,5538,12,0,False,True,True,43,9,2358,3180,9452,92,True,True,False,5,1650,False,6,6602,0,False,0,False,0.0,0.43348354,0.09715981,<p>Example</p>,-LRB- NN NN -LRB- NN -RRB-,no
True,3620,0,1387883,39488,5696,34,73,True,True,True,112,61,4667,1028,2115,0,True,True,True,9,1309,False,14,4394,50,False,0,False,0.0,0.7245878,0.6323759,//Note: LinkedList is 3000 nanosecond faster than ArrayList for insert randomly.,NFP NN : NN VBZ CD NN JJR IN NN IN NN RB .,yes
True,108,0,98433,48677,4138,6,72,True,True,True,235,6,705,3432,325496,58,True,True,True,3,1692,False,25,761,0,True,0,True,4.0,0.5195656,0.4388901,object for you to use in making queries to the database.</li> </ul> <h1>Details</h1> <p>,"NN IN PRP TO VB IN VBG NNS IN DT NN -LRB- NNP -RRB- -LRB- NN -RRB- -LRB- NN , NN -RRB- -LRB- NN -RRB-",no
True,1902,0,223301,21103,4139,14,45,True,True,True,128,954,4139,0,28657,100,True,True,True,2,68,False,39,0,0,False,36,True,7.692307692,0.57240915,0.46340916,<p>When <code>java.util.Random</code> is instantiated with a specific seed parameter (in this case <code>-229985452</code> or <code>-147909649</code>)  it follows the random number generation algorithm <em>beginning</em>,"NN WRB -LRB- NN NN -RRB- VBZ VBN IN DT JJ NN NN -LRB- IN DT NN -LRB- NN -RRB- CC -LRB- NN NN -RRB- -RRB- , PRP VBZ DT JJ NN NN NN -LRB- NN , PRP -RRB-",yes
True,0,0,4455,4019,4601,2,100,True,True,False,378,0,4601,0,168558,98,True,False,True,2,134,False,13,271,0,False,0,False,0.0,0.8281537,0.7544601,The encoding of the media might be in any number of types.,DT NN IN DT NN MD VB IN DT NN IN NNS .,yes
True,294,0,131128,0,5538,12,0,False,True,True,43,25,3007,2530,38542,98,True,True,True,3,258,False,38,1057,111,False,12,True,7.894736842,0.67038554,0.5751182,You can support different versions of your object.</li> <li><strong>public No-arg constructor</strong>: <code>Serializable</code> uses reflection to construct object and does not require no arg constructor.,PRP MD VB JJ NNS IN PRP$ NN -LRB- NNP -RRB- -LRB- FW NN NNP NN SYM JJ SYM -LRB- NN NN NFP NN -RRB- VBZ NN TO VB NN CC VBZ RB VB DT NN NN .,yes
True,3620,0,1387883,39488,5696,34,73,True,True,True,112,700,4653,1043,8803,91,True,True,True,2,642,False,33,1518,0,False,0,False,3.03030303,0.9107126,0.8020474,Note the reason for the mods is because all objects in java will take up a multiple of 8 bytes space regardless of whether it is all used or not.</p>,VB DT NN IN DT NNS VBZ IN DT NNS IN NN MD VB RP DT JJ IN CD NNS NN RB IN IN PRP VBZ RB VBN CC RB -LRB- NN -RRB-,yes
True,108,0,98433,48677,4138,6,72,True,True,True,235,6,705,3432,325496,58,True,True,True,3,1692,False,10,4811,0,False,0,False,0.0,0.86587524,0.6640527,Then later they may change to using pooled connections.,RB RBR PRP MD VB IN VBG VBN NNS .,yes
True,2,0,3960,158,3900,2,50,True,True,False,464,0,3900,0,3637,69,True,True,False,2,214,False,14,431,0,False,0,False,7.142857143,0.6383972,0.55694664,<p>Now  in your test  use <a href= ,"-LRB- NN RB , IN PRP$ NN , VB -LRB- DT NN SYM   ",no
True,4105,0,1853377,54328,5753,42,81,True,True,True,111,228,5753,0,402714,93,True,True,True,5,73,False,34,149,0,False,16,True,11.76470588,0.62160456,0.52848333,You ll get a compiler error if you try to create a <code>List&lt;Integer&gt;</code> from an array of <code>int</code>  for example.</p>,"PRP MD VB DT NN NN IN PRP VBP TO VB DT -LRB- NN -RRB- `` : NNP : -LRB- NN -RRB- IN DT NN IN -LRB- NN -LRB- , NN , IN NN -RRB-",no
True,0,0,64,1842,1704,1,10,True,True,True,1341,0,1704,0,323286,100,True,True,True,1,243,False,10,850,0,True,0,False,0.0,0.379988,0.031759467,int pos = (Integer)e.getNewValue();,NN NN SYM -LRB- NN -RRB- NNP -LRB- -RRB- :,no
True,294,0,131128,0,5538,12,0,False,True,True,43,7,5538,0,27154,0,True,False,True,6,208,False,48,665,0,False,0,False,0.0,0.9445534,0.7882954,This is clearly desirable in certain situations  such as closed environments  where producer of the object stream and its consumer (which reifies the object from the stream) are matched  and additional metadata about the class serves no purpose and degrades performance.</p>,"DT VBZ RB JJ IN JJ NNS , JJ IN VBN NNS , WRB NN IN DT NN NN CC PRP$ NN -LRB- WDT VBZ DT NN IN DT NN -RRB- VBP VBN , CC JJ NN IN DT NN VBZ DT NN CC VBZ NN . NN",yes
True,3620,0,1387883,39488,5696,34,73,True,True,True,112,700,4653,1043,8803,91,True,True,True,2,642,False,2,1669,11,False,0,True,0.0,0.29431254,0.13524899,<p><strong>ArrayList:</strong></p>,GW ADD,no
