question_contains_api,question_score,question_favorites,question_views,question_user_rep,question_age,question_answer_count,question_user_accept_rate,question_user_is_reg,question_contains_code,question_edited,question_size,answers,answer_score,answer_age,answer_question_time_dff,answer_user_reputation,answer_user_accept_rate,answer_user_is_reg,answer_contains_code,answer_accepted_or_edit,answer_rank,answer_size,sent_codeblock,sent_total_tokens,sent_position,sent_api_position,sent_start_islower,sent_code_char_count,sent_contains_html_tags,sent_tagged_token_percent,sent_max_cosine,sent_avg_cosine,sentence,sent_pos,isMeaningful
True,294,0,131128,0,5538,12,0,False,True,True,43,[],0,2091,3447,3738,0,True,True,True,10,84,False,10,0,20,False,12,True,10.0,0.46238104,0.20530204,"<p>Basically, <code>Serializable</code>","-LRB- NN RB , -LRB- NNP -LRB- , NN -RRB-",no
True,294,0,131128,0,5538,12,0,False,True,True,43,[],0,2091,3447,3738,0,True,True,True,10,84,False,22,40,0,True,0,False,9.090909090909092,0.91195226,0.75016224,is a marker interface that implies that a class is safe for serialization and the JVM determines how it is serialized.,VBZ DT NN NN WDT VBZ IN DT NN VBZ JJ IN NN CC DT NNP VBZ WRB PRP VBZ VBN .,yes
True,294,0,131128,0,5538,12,0,False,True,True,43,[],0,2091,3447,3738,0,True,True,True,10,84,False,18,159,0,False,39,True,16.666666666666664,0.45990264,0.25131172,"<code>Externalizable</code> contains 2 methods, <code>readExternal</code> and <code>writeExternal</code>.","-LRB- NN NFP NN -RRB- VBZ CD NNS , -LRB- NN NN -RRB- CC -LRB- NN NN NFP",yes
True,294,0,131128,0,5538,12,0,False,True,True,43,[],0,2091,3447,3738,0,True,True,True,10,84,False,5,159,0,False,14,True,20.0,0.37378335,0.12540783,<code>Externalizable</code>,-LRB- NN NFP NN -RRB-,yes
True,294,0,131128,0,5538,12,0,False,True,True,43,[],0,2091,3447,3738,0,True,True,True,10,84,False,21,293,77,True,12,True,9.523809523809524,0.831935,0.685827,"allows the implementer to decide how an object is serialized, where as <code>Serializable</code>","VBZ DT NN TO VB WRB DT NN VBZ VBN , WRB IN -LRB- NN -RRB- NN -LRB- , NN -RRB-",yes
True,294,0,131128,0,5538,12,0,False,True,True,43,[],0,2091,3447,3738,0,True,True,True,10,84,False,8,390,0,True,0,False,0.0,0.68921614,0.5845402,serializes objects the default way.</p>,VBZ NNS DT NN NN -LRB- NN -RRB-,yes
True,121,0,66739,28560,5648,13,83,True,True,True,88,[],124,5648,0,108341,40,True,False,True,1,197,False,8,0,0,False,0,False,0.0,0.6419388,0.51649076,<p>Serialization is fraught with pitfalls.,-LRB- NN NN VBZ JJ IN NNS .,yes
True,121,0,66739,28560,5648,13,83,True,True,True,88,[],124,5648,0,108341,40,True,False,True,1,197,False,28,43,0,False,0,False,3.571428571428571,0.9221982,0.771132,"Automatic serialization support of this form makes the class internals part of the public API (which is why javadoc gives you the <a href=""",JJ NN NN IN DT NN VBZ DT NN NNS NN IN DT JJ NN -LRB- WDT VBZ WRB NN VBZ PRP DT -LRB- DT NN SYM '',no
True,121,0,66739,28560,5648,13,83,True,True,True,88,[],124,5648,0,108341,40,True,False,True,1,197,False,16,182,0,True,0,False,0.0,0.59103984,0.4445856,"http://java.sun.com/javase/6/docs/api/serialized-form.html#java.net.URL"" rel=""noreferrer"">persisted forms of classes</a>).</p>","ADD `` NN SYM `` NN '' -RRB- VBN NNS IN NNS NN -RRB- , NN",no
True,121,0,66739,28560,5648,13,83,True,True,True,88,[],124,5648,0,108341,40,True,False,True,1,197,False,29,310,0,False,0,False,0.0,0.90383786,0.7766959,"<p>For long-term persistence, the class must be able to decode this form, which restricts the changes you can make to class design.","NFP -RRB- IN JJ HYPH NN NN , DT NN MD VB JJ TO VB DT NN , WDT VBZ DT NNS PRP MD VB IN NN NN .",yes
True,121,0,66739,28560,5648,13,83,True,True,True,88,[],124,5648,0,108341,40,True,False,True,1,197,False,5,442,0,False,0,False,0.0,0.4308589,0.32027945,This breaks encapsulation.</p>,DT VBZ NN . -RRB-,yes
True,121,0,66739,28560,5648,13,83,True,True,True,88,[],124,5648,0,108341,40,True,False,True,1,197,False,10,474,0,False,0,False,0.0,0.73128283,0.612563,<p>Serialization can also lead to security problems.,-LRB- NN NN MD RB VB IN NN NNS .,yes
True,121,0,66739,28560,5648,13,83,True,True,True,88,[],124,5648,0,108341,40,True,False,True,1,197,False,35,527,0,False,0,False,5.714285714285714,0.90949297,0.7581823,"By being able to serialize any object it has a reference to, a class can access data it would not normally be able to (by parsing the resultant byte data).</p>","IN VBG JJ TO VB DT NN PRP VBZ DT NN IN , DT NN MD VB NNS PRP MD RB RB VB JJ TO -LRB- IN VBG DT JJ NN NNS -RRB- . NN",yes
True,121,0,66739,28560,5648,13,83,True,True,True,88,[],124,5648,0,108341,40,True,False,True,1,197,False,21,688,0,False,0,False,0.0,0.8183655,0.69517606,"<p>There are other issues, such as the serialized form of inner classes not being well defined.</p>","NN EX VBP JJ NNS , JJ IN DT VBN NN IN JJ NNS RB VBG RB VBN -LRB- NN -RRB-",yes
True,121,0,66739,28560,5648,13,83,True,True,True,88,[],124,5648,0,108341,40,True,False,True,1,197,False,11,789,0,False,0,False,0.0,0.70654565,0.5840956,<p>Making all classes serializable would exacerbate these problems.,-LRB- NN VBG DT NNS NN MD VB DT NNS .,yes
True,121,0,66739,28560,5648,13,83,True,True,True,88,[],124,5648,0,108341,40,True,False,True,1,197,False,14,857,0,False,0,True,7.142857142857142,0.3880871,0.1983902,"Check out <a href=""http://java.sun.com/docs/books/effective/"" rel=""noreferrer"">",VB RP -LRB- DT NN SYM `` ADD '' NN `` NN '' -RRB-,no
True,121,0,66739,28560,5648,13,83,True,True,True,88,[],124,5648,0,108341,40,True,False,True,1,197,False,20,936,72,False,0,True,5.0,0.4903108,0.33177048,"Effective Java Second Edition</a>, in particular <em>Item 74: Implement Serializable judiciously</em>.</p>","JJ NNP JJ NN , NN , IN JJ -LRB- PRP -RRB- NN CD : VB NN RB NN -RRB-",no
True,121,0,66739,28560,5648,13,83,True,True,True,88,[],30,5648,0,62571,100,True,False,False,2,197,False,7,0,0,False,0,False,0.0,0.54111594,0.4347721,<p>I think both Java and .,NN PRP VBP CC NNP CC .,no
True,121,0,66739,28560,5648,13,83,True,True,True,88,[],30,5648,0,62571,100,True,False,False,2,197,False,34,26,0,False,0,False,0.0,0.8683574,0.6898545,"Net people got it wrong this time around, would have been better to make everything serializable by default and only need to mark those classes that can't be safely serialized instead.</p>","JJ NNS VBD PRP JJ DT NN RB , MD VB VBN JJR TO VB NN JJ IN NN CC RB VB TO VB DT NNS WDT MD RB VB RB VBN RB . -RRB-",yes
True,121,0,66739,28560,5648,13,83,True,True,True,88,[],30,5648,0,62571,100,True,False,False,2,197,False,19,216,0,False,0,False,5.263157894736842,0.75663865,0.60937405,<p>For example in Smalltalk (a language created in 70s) every object is serializable by default.,NN IN NN IN NNP -LRB- DT NN VBN IN NNS -RRB- DT NN VBZ JJ IN NN .,yes
True,121,0,66739,28560,5648,13,83,True,True,True,88,[],30,5648,0,62571,100,True,False,False,2,197,False,34,313,0,False,0,False,2.941176470588235,0.91783035,0.7627749,"I have no idea why this is not the case in Java, considering the fact that the vast majority of objects are safe to serialize and just a few of them aren't.","PRP VBP DT NN WRB DT VBZ RB DT NN IN NNP , VBG DT NN IN DT JJ NN IN NNS VBP JJ TO VB CC RB DT JJ IN PRP VBP RB .",yes
True,121,0,66739,28560,5648,13,83,True,True,True,88,[],30,5648,0,62571,100,True,False,False,2,197,False,1,210,0,False,0,False,0.0,0.352703,0.065569684,</p>,NN,no
True,121,0,66739,28560,5648,13,83,True,True,True,88,[],30,5648,0,62571,100,True,False,False,2,197,False,65,476,0,False,0,True,3.076923076923077,0.8881572,0.7268387,"<p>Marking an object as serializable (with an interface) doesn't magically make that object serializable, <strong>it was serializable all along</strong>, it's just that now you expressed something that the system could have found on his own, so I see no real good reason for serialization being the way it is now.</p>","-LRB- NN VBG DT NN IN JJ -LRB- IN DT NN -RRB- VBZ RB RB VB DT NN JJ , -LRB- JJ -RRB- PRP VBD JJ DT RB SYM JJ -RRB- , PRP VBZ RB IN RB PRP VBD NN WDT DT NN MD VB VBN IN PRP$ JJ , RB PRP VBP DT JJ JJ NN IN NN VBG DT NN PRP VBZ RB . NN",no
True,121,0,66739,28560,5648,13,83,True,True,True,88,[],30,5648,0,62571,100,True,False,False,2,197,False,36,795,0,False,0,False,2.7777777777777777,0.8964142,0.75762117,"<p>I think it was either a poor decision made by designers or serialization was an afterthought, or the platform was never ready to do serialization by default on all objects safely and consistently.","NN PRP VBP PRP VBD CC DT JJ NN VBN IN NNS CC NN VBD DT NN , CC DT NN VBD RB JJ TO VB NN IN NN IN DT NNS RB CC RB .",yes
True,121,0,66739,28560,5648,13,83,True,True,True,88,[],30,5648,0,62571,100,True,False,False,2,197,False,1,210,0,False,0,False,0.0,0.352703,0.065569684,</p>,NN,no
True,121,0,66739,28560,5648,13,83,True,True,True,88,[],23,5648,0,410053,70,True,False,False,3,41,False,7,0,0,False,0,False,0.0,0.5771769,0.4377367,<p>Not everything is genuinely serializable.,NN RB NN VBZ RB JJ .,yes
True,121,0,66739,28560,5648,13,83,True,True,True,88,[],23,5648,0,410053,70,True,False,False,3,41,False,9,46,0,False,0,False,11.11111111111111,0.86314607,0.7204231,"Take a network socket connection, for example.","VB DT NN NN NN , IN NN .",yes
True,121,0,66739,28560,5648,13,83,True,True,True,88,[],23,5648,0,410053,70,True,False,False,3,41,False,25,93,0,False,0,False,0.0,0.9144671,0.7867668,"You could serialize the data/state of your socket object, but the essence of an active connection would be lost.</p>","PRP MD VB DT NNS , NN IN PRP$ NN NN , CC DT NN IN DT JJ NN MD VB VBN -LRB- NN -RRB-",no
True,121,0,66739,28560,5648,13,83,True,True,True,88,[],13,5648,0,89279,74,True,False,False,4,137,False,22,0,20,False,0,False,0.0,0.89015067,0.76434547,"<p>The main role of Serializable in Java is to actually make, by default, all other objects nonserializable.","LS -RRB- DT JJ NN IN NN IN NNP VBZ TO RB VB , IN NN , DT JJ NNS JJ .",no
True,121,0,66739,28560,5648,13,83,True,True,True,88,[],13,5648,0,89279,74,True,False,False,4,137,False,13,109,0,False,0,False,7.6923076923076925,0.905895,0.76434606,"Serialization is a very dangerous mechanism, especially in its default implementation.","NN VBZ DT RB JJ NN , RB IN PRP$ NN NN .",yes
True,121,0,66739,28560,5648,13,83,True,True,True,88,[],13,5648,0,89279,74,True,False,False,4,137,False,25,196,0,False,0,False,4.0,0.8829852,0.7116254,"Hence, like friendship in C++, it is off by default, even if it costs a little to make things serializable.</p>","RB , IN NN IN NNP , PRP VBZ RB IN NN , RB IN PRP VBZ DT JJ TO VB NNS JJ . NN",no
True,121,0,66739,28560,5648,13,83,True,True,True,88,[],13,5648,0,89279,74,True,False,False,4,137,False,15,309,0,False,0,False,0.0,0.7935792,0.6871365,<p>Serialization adds constraints and potential problems since structure compatibility is not insured.,-LRB- NN NN VBZ NNS CC JJ NNS IN NN NN VBZ RB VBN .,yes
True,121,0,66739,28560,5648,13,83,True,True,True,88,[],13,5648,0,89279,74,True,False,False,4,137,False,11,412,0,False,0,False,0.0,0.78000665,0.52045846,It is good that it is off by default.</p>,PRP VBZ JJ IN PRP VBZ RB IN NN . -RRB-,no
True,121,0,66739,28560,5648,13,83,True,True,True,88,[],13,5648,0,89279,74,True,False,False,4,137,False,23,455,0,False,0,False,0.0,0.73844427,0.5416597,<p>I have to admit that I have seen very few nontrivial classes where standard serialization does what I want it to.,NN PRP VBP TO VB IN PRP VBP VBN RB JJ JJ NNS WRB JJ NN VBZ WP PRP VBP PRP TO .,yes
True,121,0,66739,28560,5648,13,83,True,True,True,88,[],13,5648,0,89279,74,True,False,False,4,137,False,9,572,0,False,0,False,0.0,0.93209255,0.73738545,Especially in the case of complex data structures.,RB IN DT NN IN JJ NNS NNS .,yes
True,121,0,66739,28560,5648,13,83,True,True,True,88,[],13,5648,0,89279,74,True,False,False,4,137,False,18,623,0,False,0,False,0.0,0.9128761,0.72660613,So the effort you'd spend making the class serializble properly dwarves the cost of adding the interface.,RB DT NN PRP MD VB VBG DT NN NN RB VBZ DT NN IN VBG DT NN .,yes
True,121,0,66739,28560,5648,13,83,True,True,True,88,[],13,5648,0,89279,74,True,False,False,4,137,False,1,303,0,False,0,False,0.0,0.352703,0.065569684,</p>,NN,no
True,121,0,66739,28560,5648,13,83,True,True,True,88,[],9,5648,0,344761,83,True,False,False,5,136,False,36,0,0,False,0,False,11.11111111111111,0.87911487,0.74390775,"<p>For some classes, especially those that represent something more physical like a File, a Socket, a Thread, or a DB connection, it makes absolutely no sense to serialize instances.","NN IN DT NNS , RB DT WDT VBP NN RBR JJ IN DT NN , DT NN , DT NN , CC DT NN NN , PRP VBZ RB DT NN TO VB NNS .",no
True,121,0,66739,28560,5648,13,83,True,True,True,88,[],9,5648,0,344761,83,True,False,False,5,136,False,37,183,0,False,0,False,2.702702702702702,0.93142474,0.7754949,"For many others, Serialization may be problematic because it destroys uniqueness constraints  or simply forces you to deal with instances of different versions of a class, which you may not want to.</p>","IN JJ NNS , NN MD VB JJ IN PRP VBZ NN NNS CC RB VBZ PRP TO VB IN NNS IN JJ NNS IN DT NN , WDT PRP MD RB VB TO -LRB- NN -RRB-",yes
True,121,0,66739,28560,5648,13,83,True,True,True,88,[],9,5648,0,344761,83,True,False,False,5,136,False,42,387,58,False,0,False,2.380952380952381,0.9075108,0.76257783,"<p>Arguably, it might have been better to make everything Serializable by default and make classes non-serializable through a keyword or marker interface - but then, those who should use that option probably would not think about it.","-LRB- NN RB , PRP MD VB VBN JJR TO VB NN NN IN NN CC VB NNS JJ IN DT NN CC NN NN , CC RB , DT WP MD VB DT NN RB MD RB VB IN PRP .",no
True,121,0,66739,28560,5648,13,83,True,True,True,88,[],9,5648,0,344761,83,True,False,False,5,136,False,21,621,40,False,0,False,0.0,0.88682437,0.63370377,"The way it is, if you need to implement Serializable, you'll be told so by an Exception.</p>","DT NN PRP VBZ , IN PRP VBP TO VB NN , PRP MD VB VBN RB IN DT NN . -RRB-",no
True,121,0,66739,28560,5648,13,83,True,True,True,88,[],4,5648,0,14553,67,True,False,False,6,24,False,24,0,0,False,0,False,0.0,0.8169602,0.65304965,"<p>I think the though was to make sure you, as the programmer, know that your object my be serialized.</p>","NN PRP VBP DT RB VBD TO VB JJ PRP , IN DT NN , VBP IN PRP$ NN PRP$ VB VBN . NN",no
True,121,0,66739,28560,5648,13,83,True,True,True,88,[],3,4136,1512,7371,0,True,False,False,7,59,False,29,0,0,False,0,False,0.0,0.8802042,0.7395296,"<p>Apparently everything was serializable in some preliminary designs, but because of security and correctness concerns the final design ended up as we all know.</p>","-LRB- NN RB NN VBD JJ IN DT JJ NNS , CC IN IN NN CC NN NNS DT JJ NN VBD RP IN PRP DT VBP . -RRB-",no
True,121,0,66739,28560,5648,13,83,True,True,True,88,[],3,4136,1512,7371,0,True,False,False,7,59,False,16,167,0,False,0,True,6.25,0.43386376,0.12127975,"<p>Source: <a href=""http://docs.oracle.com/javase/7/docs/technotes/guides/rmi/faq.html#whyserial"" rel=""nofollow"">",-LRB- NN NN : -LRB- `` NN SYM `` ADD '' FW `` FW '' -RRB-,no
True,121,0,66739,28560,5648,13,83,True,True,True,88,[],3,4136,1512,7371,0,True,False,False,7,59,False,14,280,27,False,0,False,0.0,0.91759443,0.6698736,Why must classes implement Serializable in order to be written to an ObjectOutputStream?</a>.</p>,WRB MD NNS VB NN IN NN TO VB VBN IN DT NNP NN,no
True,121,0,66739,28560,5648,13,83,True,True,True,88,[],1,5648,0,1046,0,True,False,True,8,102,False,27,0,69,False,0,False,3.7037037037037033,0.88742876,0.7334505,<p>Having to state explicitely that instances of a certain class are Serializable the language forces you to think about if you you should allow that.,NN VBG TO VB RB IN NNS IN DT JJ NN VBP NN DT NN VBZ PRP TO VB IN IN PRP PRP MD VB DT .,yes
True,121,0,66739,28560,5648,13,83,True,True,True,88,[],1,5648,0,1046,0,True,False,True,8,102,False,23,151,0,False,0,False,0.0,0.89529914,0.7190454,"For simple value objects serialization is trivial, but in more complex cases you need to really think things through.</p>","IN JJ NN NNS NN VBZ JJ , CC IN RBR JJ NNS PRP VBP TO RB VB NNS IN -LRB- NN -RRB-",no
True,121,0,66739,28560,5648,13,83,True,True,True,88,[],1,5648,0,1046,0,True,False,True,8,102,False,26,274,0,False,0,False,0.0,0.82703286,0.704222,<p>By just relying on the standard serialization support of the JVM you expose yourself to all kinds of nasty versioning issues.</p>,NFP -RRB- IN RB VBG IN DT JJ NN NN IN DT NN PRP VBP PRP IN DT NNS IN JJ NN NNS -LRB- NN -RRB-,no
True,121,0,66739,28560,5648,13,83,True,True,True,88,[],1,5648,0,1046,0,True,False,True,8,102,False,26,408,0,False,0,False,0.0,0.82473236,0.6892169,"<p>Uniqueness, references to 'real' resources, timers and lots of other types of artifacts are NOT candidates for serialization.</p>","-LRB- NN NN , NNS IN `` JJ '' NNS , NNS CC NNS IN JJ NNS IN NNS VBP RB NNS IN NN . -RRB-",yes
True,121,0,66739,28560,5648,13,83,True,True,True,88,[],1,3492,2156,1211,50,True,False,False,9,58,False,43,0,27,False,0,False,0.0,0.832119,0.6625518,<p>Read this to understand Serializable Interface and why we should make only few classes Serializable and also we shopuld take care where to use transient keyword in case we want to remove few fields from the storing procedure.</p>,-LRB- NN VB DT TO VB NN NN CC WRB PRP MD VB RB JJ NNS NN CC RB PRP VBP VB NN WRB TO VB JJ NN IN NN PRP VBP TO VB JJ NNS IN DT NN NN -LRB- NN -RRB-,no
True,121,0,66739,28560,5648,13,83,True,True,True,88,[],1,3492,2156,1211,50,True,False,False,9,58,False,14,234,0,False,0,True,7.142857142857142,0.77631867,0.3534477,"<p><a href=""http://www.codingeek.com/java/io/object-streams-serialization-deserialization-java-example-serializable-interface/"" rel=""nofollow"">",-LRB- NN -LRB- NN NN SYM `` ADD '' NN `` NN '' -RRB-,no
True,121,0,66739,28560,5648,13,83,True,True,True,88,[],1,3492,2156,1211,50,True,False,False,9,58,False,1,377,0,True,0,False,0.0,0.30708426,0.029275319,http://www.codingeek.com/java/io/object-streams-serialization-deserialization-java-example-serializable-interface/</a></p>,ADD,no
True,121,0,66739,28560,5648,13,83,True,True,True,88,[],0,5648,0,15680,85,True,False,False,10,98,False,15,0,0,False,0,False,0.0,0.745327,0.5715554,"<p>Well, my answer is that this is for no good reason.","-LRB- NN UH , PRP$ NN VBZ IN DT VBZ IN DT JJ NN .",yes
True,121,0,66739,28560,5648,13,83,True,True,True,88,[],0,5648,0,15680,85,True,False,False,10,98,False,13,55,0,False,0,False,0.0,0.74122065,0.50763416,And from your comments I can see that you've already learned that.,CC IN PRP$ NNS PRP MD VB IN PRP VBP RB VBN DT .,no
True,121,0,66739,28560,5648,13,83,True,True,True,88,[],0,5648,0,15680,85,True,False,False,10,98,False,18,122,0,False,0,False,5.555555555555555,0.8084033,0.64373213,Other languages happily try serializing everything that doesn't jump on a tree after you've counted to 10.,JJ NNS RB VBP VBG NN WDT VBZ RB VB IN DT NN IN PRP VBP VBN IN CD .,yes
True,121,0,66739,28560,5648,13,83,True,True,True,88,[],0,5648,0,15680,85,True,False,False,10,98,False,8,229,0,False,0,False,0.0,0.8862963,0.66402584,An Object should default to be serializable.,DT NN MD VB TO VB JJ .,yes
True,121,0,66739,28560,5648,13,83,True,True,True,88,[],0,5648,0,15680,85,True,False,False,10,98,False,1,274,0,False,0,False,0.0,0.352703,0.065569684,</p>,NN,no
True,121,0,66739,28560,5648,13,83,True,True,True,88,[],0,5648,0,15680,85,True,False,False,10,98,False,22,280,0,False,0,False,0.0,0.8377974,0.68726337,"<p>So, what you basically need to do is read all the properties of your 3rd-party class yourself.","`` RB , WP PRP RB VBP TO VB VBZ VB PDT DT NNS IN PRP$ JJ HYPH NN NN PRP .",yes
